label,text
1,酒店非常好特别上服务但可能位置比较好比如去时代广场SOGO百货买东西都非常得方便隔音效果不太好个人觉得因为当初定的是普通的房间后来因为没有房间再没有加钱得前提下房间升级了总得来说酒店免费得巴士以及服务真得很好推荐入住价格公道
1,房间不错，也有升级，服务也不错如提供擦鞋服务等，在下雪天确实很有帮助。值得推荐入住。
1,环境不错。交通也便利。服务不错。下次还会考虑的
1,交通倒是方便。价格很成问题，旁边同类型、装修差不多的酒店比这间要便宜（150元），可惜携程没有签约。房间算合格。
0,太差，根本不够四星级。我住的是豪华大床房，居然只是三楼，三楼有不少运动场所，还有发廊，很嘈杂，房间也不好找，我找了半天才找到自己的房间。房间里很闷，通风很差，窗外一点街景也看不见，相隔十几米跟居民楼面面相对。房间里连咖啡包也没有，倒有不少要收费的茶包、饮料等，我还得帮它核对一下别入住时就少了什么！早餐很一般，没特色，以后绝对不住了！
1,除了隔音差点、房间小点、没有毛巾，其他都不错，而且出行太方便了，无论是购物还是办事都很方便。
1,不错不错的比喜来登还好的下次还会住支持
1,很好的一间酒店！中式花园设计景观优美；房间刚作翻新，没有残旧的感觉，一赞。服务员态度良好，乐于帮助客人解决问题及安排行程，再赞！有单程免费接送，客人抵达张家界时无须操心交通，三赞！但要注意，那个多次进出森林公园的通行证，只适用于黄石寨入口；另外酒店的位置离城区较远，打车不容易啊！
1,"帮家人订的,没什么好说的,香港的酒店嘛,有这样的性价比就可以了."
0,"Stayedheremanytimesinthepast18months.Thiscouldbeagoodplacetostayifthehotelwouldmaintainthefacilities,buttheydidnot.ThelasttwotimesIstayed(FebandMarch)theshowerandTVdidnotworkEVENafterIreportedthem.Willnotstayherefromnowon!宾馆反馈2008年5月16日：Thanksyourproblem,WewillchangtheshowerandTv,Iwillhopeyoucomehereagain"
0,早餐有还不如无！这傍边就是长途汽车站，可想而知这外面的环境是个什么样子！住在这里的人更多的是中转旅客的样子，我见过尼姑，和尚！房间设施也就比招待所好点的样子，比较旧的酒店，名字虽然很时尚，但是酒店真的没有可比性。有个米兰俱乐部，估计是happy的地方，还有个桑拿按摩的地方，这个不用我多说大家也晓得是干吗的，每天晚上10点准时房间电话响起，招不招就随你了。大家自己掂量着吧。
1,宾馆环境不错，比较安静，住了两晚标间，房间超级大，我从来没有住过这么大的标间。但是地毯有点脏，家具的摆放也有问题，电视离床太远了。早餐不像四星的，太简单了。
1,酒店太远。环境各方面一般。但房间很大。服务员的态度很好！
0,房间很差，暖气非常不阻，被子又薄，居然连个电话都没有，还是豪华房。下次千万不要住。
1,如果是我一个人再到东莞出差的话，我还会住在东莞宾馆，但是如果我和我的老板一起来东莞的话，可能会住到索菲特去。我喜欢东莞宾馆的环境和它的几个餐厅，身处闹市但是却很安静，很舒服，宾馆的服务也很到位。对于普通的商务旅行者来说，东莞宾馆的标准间是最物超所值的。
1,据说是当地最好的酒店，价格比较贵，房间很小，楼层不高，但是比较大，到房间的距离有点远，服务比较一般，早餐厅装修的比较有特色，早餐还可以。酒店标称是五星级，但是房间条件和服务达不到五星的水准，除了checkin的时候主动递上一块热毛巾比较有特色。
1,"只能说赣州最高档的四星酒店还有待加强,是多少感觉有四星的配备,有些用的是进口货,但整体跟其他城市四星相比可能只有3星,整理基本上还ok,早餐再多点花样会更好"
1,酒店的的布置很舒适，位置也很好，在闹市区，有闹中取静的感觉。很不错！
1,走出武夷山的客房犹如进入了景区，晨雾缭绕，空气清新。酒店区位的确是武夷山独一无二的。我住的是5号楼（普通标房）房间是旧了点但够干净哦。很有特色的水帘餐厅就在楼下，边享用美食边观赏落地窗外的巨大水幕，别有情趣哦，我连着两晚都在那里用餐，不错不错！
1,今年年初新开的酒店，房间设施很新，感觉十分不错，性价比很高，在宝山区个人认为比宝山宾馆好很多。到宝钢办业务的人员最佳选择。
1,我为国外客户预订了三个房间，其中一个客人住过该酒店，虽然酒店设施都有不同层次的提高，但他提出服务水平已经不如一年以前，评定：硬件4星，服务3星
1,很不错的一家酒店。不仅给我们一家三口免费升级到海景套房，服务也是蛮周到的。第一晚入住时要了一双拖鞋，第二天回房后发现拖鞋又添了好几双。酒店前台的服务也很细致，免费提供香港的旅游地图，还有各路大巴的路线图，可以用人民币做押金，可以兑换零钱。不过酒店的大床房确实小，就是每层的01号房间，建议不要1号房。出门左拐，周围的小吃店非常多。那个森发云吞店非常实惠，鲜虾馅的云吞让我感觉奢侈。香港的鱼不贵，很多香港市民都是要一条鱼要一碗米饭当午餐。我们没敢要鱼，就点了一个西芹炒鸡块，味道不怎么好，结帐的时候才知道鱼跟炒菜一个价，都是30港币，好后悔啊。门口的交通非常方便，当当车可以代步到很多地方，只是当当车的速度很慢，走走停停，如果没有急事的话可以坐在上层前面的坐位，这样更方便的浏览香港的街景，也很不错啊。门口后边有一家卖手机卡的小店，60面额的那种打内地才0.25一分钟，非常便宜。补充点评2008年6月24日：对了，门口有去机场的大巴。前面网友说的去海洋公园的973和去迪斯尼的A12问了很多香港当地人，他们都不推荐，所以我们还是没有冒险尝试。
1,我每次去都是要1011这个房间，可能是原因比较宽敞吧，房间有宽带，但是不是免费的，这个宾馆很容易和一天下的宾馆搞混的，好多司机都不知道路的，洗澡水不是很稳定的，一般很快就会变冷的。交通还是方便的，门口就是汉中路地铁。收费的时候告诉服务员刷信用卡，结果还是收了现金，没劲。
1,房间设施陈旧，屋子里全是霉味。网络收费为每分钟1元，每天100元，简直是抢。顶层餐厅非常棒，黄浦江美景尽收眼底，漂亮。。
1,服务算可以设施老旧空调太吵在济南，也没别的好选择
1,"我感觉在亚龙湾这个酒店还是不错的,性价比非常高,但我定的房间宽带需另外付费.餐厅的菜真是太贵了.没有办法整个亚龙湾都是这样,真的希望在附近能有些实惠的餐馆."
0,非常差，入住半小时就想退房了，地毯很脏，浴缸里特别恶心，什么都有：头发，灰泥等而且，根本没有什么游泳池，携程的宣传也有问题我本来定了两天，住了一晚就退房了，很巧，退房的时候旁边一个哥们跟我遭遇一样，他边退房边打携程的电话定下一个酒店……我是online定好了~
1,优点：1）和汽车站在一个院子内，出行便利2）斜对面就是大排挡一条街，各种小吃和水果一应俱全缺点：服务员态度一般，服务水平有待提高
0,本人通过携程预订8月13日入住并确认接机，晚上9点45分到机场后一个小时没人接机。联系携程工作人员时他们还说酒店已派人来接只是搞错了我的手机号码，笑话哪家酒店接机是不用举牌而是用手机联系的？而且之前几次入住该酒店都是举牌接机的，工作失误不可怕只是携程和酒店的人员一起来欺骗客户把客户当傻瓜实在是缺乏最基本的职业道德。
1,1.房间：就是冲着280元的三人间才定的，感觉性价比较高；房间采用复合地板，可惜没有冰箱；是中央空调（稍微有点吵）；床单家具倒也干净；感觉差的是洗澡水好小啊，总觉得洗不干净；而且有好几次只有热水没有冷水，洗手都觉得烫。2.环境：和普通的三星酒店差不多，因为开业时间太久了，所以感觉比较旧，但还算干净；三人间靠近马路，有点吵，不过关上窗户后就不太觉得了。3.服务：只有在入住和离店的时候才和前台接触过，感觉他们不太像接待员，没有亲和力，只能算是有问必答而已，房间服务员也只是接触过一次，态度倒还好，可惜住了三天没有换过一次床品。4.交通：离火车站很近，打车8元即到（起步费5元）。酒店附近有很多路公交车，可到墟沟（去连岛在此转车）的专线车，也有到火车站的，还有到花果山去的公交车，很方便；打车起步价就可以到陇海路步行街（不过个人认为没什么好玩的）；走路十分钟有个苍梧绿园的公园，可以吃过饭去溜达溜达。5.餐饮：赠送的自助早餐很丰盛，味道还算不错，吃得很饱，而且小孩子（四岁，1.1米）也不另外收费。另外二楼的餐厅包间环境也不错，吃了两次晚餐，他们的川菜味道很好，分量很足，而且价格便宜，一大盆鱼头豆腐汤（好多鱼头）才15元，而且味道很鲜美，推荐。海鲜就一般了，价格和外面的差不多。总结：如果在市区（新浦区）办事的话，住这里挺方便的，如果不是太挑剔的话，其实各方面倒也可以，尤其三人间的价格很核算。但如果去旅游的话，还是到墟沟找酒店住比较方便，因为景点离那里近，而且那里也很热闹，有很多餐馆。
1,"很喜欢的酒店,大堂天花很有特点,希望还有机会入住."
0,千万不要相信酒店宣传的什么“环保”！！房间的味道非常重！如果你愿意不断地上楼下楼和总台交涉换房的话，可以考虑。
1,"房间真的很干净,老公总是说我有洁癖,金版纳的房间卫生,我很满意!服务态度也很好,头一天下午要洗澡,刚打开淋浴没有热水,打电话给服务员,说让我们放一会儿水,热水就来了.后来,服务员两次来房间问热水的情况,第一次让我们把水多放一会儿,第二次,她进房间检查淋浴,才发现是我们自己把热水方向搞反了,总之,服务非常及时而且态度很好!酒店有个大的露天游泳池,感觉很不错,虽然没有亲自下水,但看到其他客人还是游得蛮开心的.游泳池的水很蓝,我们住了两晚就遇到一次游泳池换水,应该还是挺干净的.酒点提供免费接机的车也很不错,接我们的是西双版纳少见的桑塔那3000,非常干净,司机人也很好,我们后来就是包他的车玩了两天半,价格很公道.早餐的自助餐我觉得还不错了,五六个中式炒菜,几种西式蛋糕面包,沙拉,培根,还有牛奶,果汁,另外有米粉.印象中好象没有鸡蛋,我比较爱吃鸡蛋的,呵呵."
1,好像第二次入住了，这次的标间环境不好，房间感觉不台干净，电视机也不好
1,我选择这里主要是看中游泳池，其他真不怎么样。隔音太差，早有人评价；早晨（7点左右）洗澡水是凉的。真的很犹豫，以后还住不住在这儿。
1,"对于100多一点的这个价位来说,房间设施基本还可以,有点旧,卫生间不太好,洗澡的地方没有隔离,洗完澡马桶全湿了.空调电视都有,冬天有暖气片.服务还是很热情的,提供接机接站服务,行李员会主动把你的行李送到你的房间.补充点评2007年11月9日：还有一点,热水有点小啊,洗澡不是很舒服啊"
1,我入住的是酒店豪华单人房，酒店房间设施基本满意，就是卫生间浴池上掉墙皮，而且热水放一会才热，早餐在22楼观光餐厅，丰富服务周到，比较满意~~
1,很一般的四星级酒店.环境不错.房间实在不怎么样.服务还行.
1,"还不错的酒店,就是总体色调比较昏暗,可能是因为有些时日的原因吧~"
1,刚从三亚回来，在寰岛住了一个晚上，房间刚进去因为是阴面的关系，有点霉味。但是相对于亚龙湾其他酒店的价格来说，还是很具有性价比的！宾馆的服务很好，门口的门迎每次见我们都给我们问好，并把行李一直送到房间里面。酒店离海边很近，走路也就是两分钟。旁边就是亚龙湾海底世界的入口，住在这里方便一些觉得亚龙湾吃东西很贵的人，因为酒店门口西临有个员工餐厅，一份饭也就6元，还不错！比起其他地方动辄几百元的餐费还是很划算的！总体来说寰岛是亚龙湾最具有性价比的酒店了！
0,很偏远，外面修路，很脏乱，房间还行，服务一般
0,所谓高级大床房，超级无量小。洗脸盆是在卧室里的，淋浴房也是在卧室里的。一大早还没睡醒就有人使用电动钻施工修理。价格偏高，携程价毫无优势，只比前台价便宜9元，而且其他的客人所付房前均比携程低。
0,就住了两天，第一天晚上就发现了一只大小强。第二天下午回来让服务员喷了药，早上起来发现了一只殉职的小小强。早餐没有牛奶，勉强可以吃几片廉价的面包，喝点豆浆，冲的果珍，白粥。别的反正我都不感兴趣。房间临街，晚上剧吵，幸好俺睡得比较死。
1,"海景房果然名不虚传,可以看到整个港岛的景色.服务也很周到.交通也算方便,就是打车去港岛成本比较高,购物很方便,酒店旁边就有SOGO.总体来说,非常好的酒店.绝对值得一住."
1,"早餐很赞,很有当地特色,房间内设施有点旧了,好在有无敌海景大阳台,好象新楼在建了,期待ING..."
1,"还不错,房间很大,装修家居都很好,唯一不足没订到海景房间,好像很抢手的说"
1,我是八月底入住的该酒店，总的来说非常满意，除了位置没有在南京路的中心以外其他都很好。由于当时是旅游旺季出租车十分难打，星期五的傍晚我在豫园一带整整走了一个小时才如救命般的打到车，所以劝大家避开打车高峰。酒店我感觉相当超值，酒店服务员都很亲切，还不象金茂的服务员等在门口要小费，让人感觉很舒服。最好的一点是不管是交通还是就餐，有疑问的话尽管问酒店的服务处，酒店都会调查之后回复一个满意，全面的答案，还付有问候卡片和手写地图，很详细。总之去上海还会选择此酒店，房间各方面的软件和硬件设施都很好，不愧是有名气的酒店，物有所值
1,酒店设计有特色，房间很舒服亦很美，位置于南门很方便出入，而且又有得免费上网。前台服务员不错，唯退房时出了点问题，令大打折扣。事缘我们有饮用酒店雪柜内的汽水，但临退房前已经买回一样的饮品放进去，但酒店说汽水的包装不一样，所以必须收我们钱，最终由查房、收钱、拿回我们的汽水花了我二十分钟，刚刚我又要赶车，很气愤！我们一共住了三天，花了千多元，那几元都要和我们收足，很讨厌！
1,"总体感觉还不错,酒店位置很好,很繁华,逛商场非常方便."
1,大床房还不错，其他的没有看过。位置很好。希望菜做得更好吃
1,12日入住，前台服务尚可，标准间大床房，房间空间不错，有外伸式阳台，室内布置比较大方。卫生间有温泉水和自来水两路供水。但缺点是：1.卫生间配置缺少揩手小方巾、洗发精沐浴液装置均不好用；2.房间宽带必须申请才能开通；3.早餐实在让人无法接受，付费15元的早餐，除了茶叶蛋“保证供应”外，东西品种和数量少的可怜：仅有小馒头和糖包，凉面。饮料有甜牛奶、橙汁。宾馆反馈2008年6月17日：首先感谢您选择洋桥大厦，关于您提出的建议我们会在今后的工作中加以改进，对于早餐我们的品种大约15种左右。我们的早餐时间是早6：30-9：00钟结束，并希望您的理解。再次感谢您选择北京洋桥大厦。
1,环境好，周边景色优美；服务好，没到时间进不了房间，提前给了牌子，玩了乐园归来不再需要排队，退房不用办手续。酒店设施好，房间风格很优美，房间比较宽敞，床大，内饰不错。不足是酒店饮食不习惯，进房时间太晚（下午3点后），没法到房间先整理，退房时间太早，乐园出来没地方休息。
1,非常方便，周围购物商场较多，离西湖很近，晚上可以去西湖看夜景，回来步行10分钟左右路程，也很安静宾馆反馈2008年7月17日：尊敬的宾客，非常感谢您入住我们饭店。您能在杭州旅游生活愉快，也是我们的快乐！我们希望每一位来杭州的客人都能欣赏到最美丽的风景，享受到最一流的服务，来到杭州就如回家般温暖！
0,订了商务大床间，可惜房间小的可怜！床和写字台之间太紧，基本上不能转身。更无法忍受的是房间卫生间的异味太重！投诉后，没有任何的解决方案，说空气清新用完了，居然让我开窗通通空气，让人哭笑不得！客人来过都表示气味难闻，很尴尬。房价也严重的性价比不值。早餐就不想提了！强烈建议不要入住！
1,"房间很大,设施很好,环境优美.服务专业到位.交通如到香港很方便.但到其他地方不太方便.可能我们还不太熟悉.这样档次的宾馆在其他地方,价格绝对可加倍."
1,酒店非常棒，，环境一流，。。太美了，。。空气，绿化，。人流量。。温泉。。有机会可以再去。。。携程也经最大努力安排了很多事。。
0,"此酒店再次令人失望,2年前住过此酒店,当时给我感觉很失望.今年四月再次入住,更加让人失望,房间家具更加破旧,自助早餐,中餐难以下咽,一共住了4晚,其间一晚还赶上停电2次,那个黑呀,好象连防火应急灯都没了,当时真替电梯里的人担心,结果酒店没给任何解释和道歉.结帐时又被莫明奇妙的要收视频点播费,跟他们据理力争,结果前台那小姐冷笑的看着我好象我点播了什么却不承认,我心理话,就你们那破电视,屏幕都不如我手提电脑的屏幕大,值得我点播视频吗!好在,最后取消了此笔费用,但被他们冤枉,很让人不舒服.唉......住过很多酒店,此酒店人让我印象深刻........宾馆反馈2008年5月1日：首先对停电事件表示歉意,此次停电为突发事件,酒店在5分钟就启动了备用电源,但只能提供应急电梯及应急灯,一个小时后将电源切换至其它电路恢复供电,没有像客人所说的停电两次,视频点播为电脑自动记费,观看影片超过180秒后自动记费,电脑显示了点播时间和金额,但是客人拒不承认,后大堂经理将此笔费用免掉,客人用了MINI吧内一块巧克力,后又从外面买回基本相同的一块,在服务员查房时发现,因不是酒店提供的食品,为了下位入住客人安全,不能使用此食品,要求客人付费,客人拒绝付费."
1,12月1日又入住了瑞吉红塔，服务还是很好，但感觉不到以前的会心微笑了。不过，瑞吉红塔的游泳池还是一如既往地好
1,一直觉得金桥不错，虽然房间有些暗，但是配套设施很好，特别是有厨房着一定，对于带着孩子来往的人很方便。就是挨着火车轨道，早上晚上会有隆隆的火车声，有些吵，房间隔音一般吧。
1,总的来说不错。服务也还好。我到的时候是12点，前台的小姐查了半天，才确认我订的房间，办手续又花了不少时间，因为前台就一个人，一边接电话，一边给我办理登记。最大的问题是靠近高架的房间噪音实在太大。虽然我之前看过别人的评论，对此有心理准备，但真的住进去，才发现深更半夜，那个高架上汽车飞驰而过的噪音，不是一般的大！
1,设施很不错；周边环境不错，紧邻金沙滩；推荐海景房不足：比较偏；吃饭不放便；酒店自带的餐厅性价比太差。价格太贵，口味不好；
1,"很宽敞,非常好的地方。如果可能的话，希望能把洗脸处的存水盖子修理好。应该是件简单的事。"
0,真不知道之前的点评是怎么得出来的，还以为会是一个不错的酒店，谁知完全不是那么回事。首先酒店没有大堂，是跟写字楼在一起的，checkin要到7层。酒店正门不在马路边上，非常难找。因为是写字楼所以进进出出很多人，完全没有酒店气氛。前台服务尚可，可完全不是4星感觉啊。进了房间那叫一个失望，大床房仅比单人床宽出一点点，你说怎么让两个人睡啊？！楼道至房间所有设施都很破旧，而且看起来很不干净。如果也400元的标准来衡量，这是我在全国入住的最差的酒店了。本来预定了3天的房间结果住了一天就退房了。退房时前台还问我是不是因为他们酒店的原因，看来也不是头一回出现这样的问题了。早餐更别说了，比早点摊稍微丰富点有限。本来当时预定这个酒店就是为了地理位置好，比较方便，但是到了才发现周围有很多酒店可以选择。在它旁边有一家12月1日刚刚开业的海悦酒店，468元促销价，简直是让我捡到了大便宜，除了酒店大堂比不上君悦，其他无论是从硬件设施，还是从人员服务，还是从早餐看都绝对的5星标准。就是由于是新酒店房间稍微有些味道，希望他们可以改进。估计到了正式营业的时候绝对不是这个价格了。最近到成都出差的朋友可以试一试。
1,搂里有个鸭王烤鸭，地段好，在徐家汇地区，这个地段价格还可以的酒店也就这家了。补充点评2008年4月1日：我们找了下这个价位的，这个地段的，没找出第二家。没竞争。唯一的天平宾馆，也是比不上它的地段。
1,"春节酒店特价,当即退了""如家"",转投喜来登.高级房只有三星级标准,太小了.换了豪华间,才有点五星的样子.不知道五星的客房标准是怎么设定的.床和床上用品是""喜来登""的特色,羽绒枕还是那么舒服!!服务上,这家有点逊色,特别是行李员,我背个大包也不接接手;前台还行,换房很有效率.看在特价的份上,不计较了.要是平时价,不值的."
0,房间差，12点后无热水，早餐品种少，房价贵。
1,因为看了之前的评论才定的这家酒店，没想到换来了一个惊喜，房间的大窗户对着小花园，没想到能住在苏州的园林里面，很安静，早上几乎是被鸟儿叫醒的。洗手间的设计很好，可以看到电视，衣柜的设计也是，简单方便实用。另外，28元的自助早餐太丰盛了，可能是这里是老牌涉外酒店的缘故，西餐很地道。补充点评2008年8月3日：楼上的是通过那里定的260含早的？比携程便宜呀，还可以免费升级，介绍一下。
0,我第一次入住如家，实际情况与现实相差太远，屋子里味道很大，打开窗户换气又很吵，卫生不敢恭维！入住时间不长就搬走。而且位置也很偏，不知道为何在这里选址！总之不会再住！楼下涮肉一般！
1,现在去无锡经常入住这家酒店，环境不错，因为不是太湖风景区，所以自驾车的朋友比较合适。不过，送餐服务的品种似乎减少了，也不过只有两三个品种，建议酒店改进一下，酒吧的感觉不错，还可以打桌球，感觉比较的轻松宾馆反馈2008年7月30日：非常感谢阁下给我们酒店提出的宝贵意见，送餐问题已向酒店餐饮部经理反映了，如果您有好的送餐品种建议，下次也可直接与我们销售部联系，（分机8708）届时会有小礼物赠送哦！！期待您的下次光临！！！
1,住了两晚。在香格里拉应该是相当高级的酒店，可能是本来期望不高，但是藏式标间还是挺大的，两个很大的单人床，每个都可以睡一大人和一小孩。房间内还有一1米8的长沙发，较宽，可以睡一大人。房内有加湿器，晚上冷，小孩要盖两层被子，否则容易着凉。早餐到9：30，品种较多，刷卡结帐很快，总体服务挺好。正赶上游泳池清理换水，不过泳池周围很漂亮，玻璃屋顶，很温暖，像到了亚热带，照了几张相。如果去香格里拉应该去好酒店，因为毕竟是个在高原的小城市，不见得还会去第二次。
1,房间服务还可以，只是离展馆有点远。在广交会期间，价格高也可以理解
0,酒店外面的马路正在封路大维修，出入非常不方便！房间隔音不好！网速白天还可以、晚上很慢！最不好的是整个厕所及洗浴间是用玻璃做的，但玻璃的磨沙部份很少，并且磨沙中间还有几条透明缝隙。如果有异性客人来访，根本是不可能上厕所及洗浴的。房间里只有一张椅子，没有小桌子，来访客人只能坐在床上聊天，茶水只能放在床头的小柜子上。但这时候大家要千万小心！！！这小柜子很少，柜子上还放了一本相对比较大酒店的介绍。如果你不小心把茶水弄到那本酒店介绍书上。你就不好意思了。那怕只是湿了好几页的边。你都要赔偿20元！宾馆反馈2008年6月18日：由于酒店给您入住造成不便表示歉意！酒店为了保护个人隐私，已经专门配备了外围浴帘，可以很好解决卫生间透明问题；现在酒店二楼餐厅配备啤酒、软饮是您会客的理想场所。欢迎您的再次入住，提出宝贵意见。
0,酒店前台服务很差！开了房间，进去一看，竟然有人入住了！还好没出什么事！要出什么事那谁负责呢？找前台领班反映，领班一变骂服务员一边给我换房间！脸上连笑容也没有！好象是我们顾客犯错！不知道搞什么鬼！给携城打电话投诉，携城的态度很好！酒店经理打到房间来赔礼道歉，还是找什么客观原因，说什么是服务员太忙了，出错！这个好象是低级错误吧！而且还说补偿一份早餐！态度生硬，好象我是属于那种住的起酒店，吃不起早餐的人！跟她们闹，就是因为我没钱吃早餐！真是气愤！不建议大家住这个酒店！
1,携程的价格和酒店前台的价格一样。第一天到酒店后没有水果，第二天没有通过携程直接在前台开了一个标间，天天都有水果赠送。早餐还可以，品种够多。晚上没有骚扰电话，但是你如果想被骚扰，可以给按摩中心打电话让人上门按摩。房间内的装修还可以，只是窗户的玻璃与窗框居然有很大的缝隙。总体感觉还是不错，不到三百块钱的价格还可以。
1,早餐品种太少，交通还算便利，服务态度不怎么样，问酒店买的地图竟然就是旧的别的客房拿的
1,"因为在萧山开年会,所以预定了这家酒店,虽然叫宾馆,但是感觉真的是不错,很漂亮,虽然叫4星,其实感觉已经够5星标准了.只是觉得杭州的出租车很难叫,4点30就"
1,"交通挺方便,酒店里面装修还比较新,适合出差住"
1,"本来住该酒店，我就不想住，上次我就特意去南京住了，但镇江没有像样的店，地理位置也就这家好点，我第一次住很不满意该酒店服务，入住手续办了15分钟，后来房间不满意，是套房，旧，贵，换房，不答应，说我用过该房间厕所（小解），又用腿压了下床，试床是否柔软，要给八十元钱，十分钟不到就要收我80元钱，就理论，不行，我就要退房要投诉，后来就给我换高配房房，新装修原价1080，（当时也有插曲，该房是我没有入住时看中的，但价格高于我的报销，大致710元，我让他便宜20元，不行，说什么也不行，说领导不同意，后来要退房要投诉就给我680元了，你说这不是有个字加个（贝）吗，与我理论的是大堂副哩）,不过这次我入住手续还是上次的女接待（记忆深刻阿）服务很快，服务较好，两分钟搞定，商务房房型旧，不过有电脑，原来第一次住过的房间就没有再便宜了，该房不是携程协议房但性价比高，就两间，所以上次没有办法评论，就是第一次住很不舒服，这次还可以。"
1,"总体不错,就是卫生间小点,一直都住该洒店,价308元,现在却提为348元了,不会再住了."
0,太差的酒店，里面的很多东西都发黄了，隔壁都是出租给别人办公的。服务态度也不好，找他们件事，他居然说“我说不过他，叫上面跟他说。”这是他们服务员的原话。态度极其的不好，话语生硬，好象是求他施舍房子给我住一样。请携程不要与这种低级的酒店签协议，我是很相信你们的，所以觉得每次都会很可靠，但这次是极度的失望。
1,"我住的商务大床房,房号607的那间洗澡后厕所会积水,好几次差点摔倒"
1,酒店房间还不错，服务业周到。可以免洗件衣服。就是和前台价一样
0,除了卫生间还算干净，其他都很脏，地毯、毛巾都不干净。午餐在酒店餐厅用餐，亲眼看到服务员将游客吃剩的饭倒回到饭桶中，再剩给别的客人用。建议自驾游的客人不要住在溪口，溪口安排一天足够了，交通很方便，可以住到附近较大的城市去。溪口的吃、喝、玩、睡都很贵，不实惠。
1,"房间不错,只是上网速度慢得无法忍受,打开一个网页要等半小时,连邮件都无法收。另前台工作人员服务态度是很好，只是效率有得改善。"
0,"由于五一当天决定出去玩,订晚了,只有三家酒店可选择,就选了这家.优点:酒店在青山湖边,房间要选临湖那面,感觉还算清静,酒店的绿化还算好.缺点:房间设施太过简陋,顶多是个普通的招待所的标准,卫生间太简陋,那个马桶简直脏的吓人,不是打扫的不干净,不知道是用了太多年还是质量太差,整个马桶都是乌其麻黑的.不要在酒店吃饭,太湖源,天目山景区里有农家乐,找停车多的那种,价格公道,材料新鲜,那个土鸡汤味道真实鲜得来..."
0,前台接待态度生硬，楼道内因很多剧组，脏乱不堪。房间内部面积很大（大床房），但是家具很少，而且都很粗糙。没有咖啡送，只有矿泉水和绿茶。没有电吹风，要打电话借。房间内地毯很脏，沙发上有黑黑的水渍。床比较硬，独立空调，热风太大。浴室简陋，和廉租房差不多。早餐很差，连荷包蛋都没有。基本上各种食物和饮料没有标签，要自己看。
1,"感觉还可以,就是二层楼房窗外没有风景,被一些建筑物遮挡,可能是广告之类,晚上还可以,有窗帘,白天就不能恭维了.在网上订的,写着有水果赠送,因为还有同事,夸口有水果赠送,结果到房间后根本没有,好没面子,后来催了两次,总算送了过来.总台服务态度特别好."
0,该酒店确实性价比不是很高，距离该酒店500米左右的衡阳华天应该会比这家好很多，我也问过价格了，华天208（前台价）/康年198（携程价）
1,相对价格而言，很不错。可是我订的商务大床房间隔音太差，隔壁房间电话声音、咳嗽声等清清楚楚，太没私密空间了。
1,性价比高，服务挺好，有房可延迟退房，对于坐晚班飞机离港的游客是非常有利的．只是希望早餐收费可以和CTRIP一样，80元的自助餐还是有吸引力的．另，打的到广九东铁太贵，建议打到金钟坐地铁．
1,感觉一般，性价比不太高!checkout比较慢，希望改进
1,也住过些公寓酒店，这家算是严格意义上的了。房间内的设施很齐，厨房和洗衣机等不是虚设的，装修标准不低，虽是2004年开业，但不显陈旧。一家六口，住了行政套房，很满意。泳池很特色，老人小孩都喜欢。
1,酒店环境不错，设施有点儿旧，早餐还可以，服务意识不错，标三星房价高了点儿，门口的出租车不太好，只愿拉远道，最好到路边打过路车。
1,朋友介绍的，我也请客户住在那里。感觉是我看到过最注重细节管理的酒店，很多设置都很舒心和用心，比如代客泊车、房间的摆设、门口和电梯口美女应门。房间点餐应该是二楼的驹鲍的菜，味道很不错，而且24小时都可以点，菜品也非常丰富。除了市口偏一点，其他都不错。我朋友入住期间生日，还送了一个不错的蛋糕，可见用心。
1,房间很不错，还有水果送，主要是接机的服务很好，因为机场离市中心很远，还有司机很热情，路上还让我们下来拍照，还介绍旅游的风情，很不错。
1,不错的酒店，尤其是服务，是商务客的理想选择。
1,我入住的是商务房，感觉还挺不错的。不过空调一般，打开后好像都没有打开空调一样，还好我入住那天天气不错，开窗后感觉也挺好的。房间的洗手间是玻璃透明的，如果有人在，感觉很尴尬。附近吃饭的地方不多，没有逛街的地方。酒店附件并不是太繁华！
1,住过几次了，总体感觉还是不错的。
1,"酒店的环境,房间和服务都不错,但是门口的保安就很差.让人联想到""打手"".再加上网上也有对保安的说法,以前还不以为然,现在不得不同意他们的说法了.宾馆反馈2008年6月12日：尊敬的客人：您好！看完您的点评，酒店曾第一时间试图联系您了解事情的始末，但未能联系到，我们深感遗憾！同时，酒店立即以书面形式责成酒店外保所属的物业公司需加强对安保的培训和督导，并以该案例为戒，切实做好对客服务工作，避免类似事件的再次发生，否则酒店有权中止和物业的合作。如家始终秉承为每一位宾客提供安全、洁净、温馨的住店环境，也真诚的希望每一位住店客人能对酒店的工作进行督导和建议。我们感谢所有帮助酒店健康成长的客人！"
1,非常喜欢上海的FOURSEASONS酒店的工作人员素质相当高，什么都想在客人前面，不愧是五星级的酒店，各副其实。与上海许多非常著名的全球知名的五星级酒店相比，其服务与设施都算是很好的。一直在那边开会，会议室的布置相当到位，每次都想到客人想不到的细节。提供的食物也相当可口。在上海举办商务会议，FOURSEASONS一定是我的首选。另外，今年冬天入住的时候，发现酒店提供的沐浴及护肤产品是欧舒丹的呢
